price,developer,id,release_date_anio
1.99,Volition,55389,2012
0.99,inXile Entertainment,205140,2012
0.99,inXile Entertainment,205140,2012
0.99,inXile Entertainment,205170,2012
0.99,inXile Entertainment,205170,2012
1.99,Trendy Entertainment,204387,2012
1.99,Trendy Entertainment,204387,2012
1.99,Trendy Entertainment,204387,2012
0.99,inXile Entertainment,205150,2012
0.99,inXile Entertainment,205150,2012
9.99,Relic,55348,2012
2.99,Relic,55476,2012
2.99,Relic,55475,2012
19.99,The Sims Studio,47931,2012
14.99,Targem Games,35320,2012
9.99,Ubisoft Montreal,201881,2012
9.99,Ubisoft Montreal,201881,2012
7.99,"Bit Planet Games, LLC",200410,2012
7.99,"Bit Planet Games, LLC",200410,2012
7.99,"Bit Planet Games, LLC",200410,2012
39.99,Ensemble Studios,105450,2009
39.99,Ensemble Studios,105450,2009
4.99,Extend Studio,92303,2012
4.99,Extend Studio,92303,2012
19.99,Traveller's Tales,204120,2012
9.99,inXile Entertainment,202070,2012
2.99,Stainless Games Ltd,49476,2012
24.99,All Aboard,65243,2012
0.0,Daybreak Game Company,201230,2011
0.0,Daybreak Game Company,201230,2011
0.0,Daybreak Game Company,201230,2011
4.99,Hidden Path Entertainment,18522,2011
4.99,Hidden Path Entertainment,18522,2011
1.99,Paradox Interactive,25814,2011
1.99,Paradox Interactive,25813,2011
8.99,Dovetail Games,65242,2011
1.99,Volition,55386,2011
1.99,Volition,55387,2011
9.99,"Playbrains,Fuel Entertainment",200190,2011
9.99,"Playbrains,Fuel Entertainment",200190,2011
2.99,Volition,55390,2011
4.99,Volition,901805,2011
1.99,Volition,55388,2011
9.99,Volition,55230,2011
9.99,Joshua Neurnberger,80310,2011
9.99,Joshua Neurnberger,80310,2011
4.99,Spectral Games,200020,2011
15.0,Avalanche Studios,99300,2011
0.0,Digital Eel,110500,2011
0.0,Digital Eel,110500,2011
0.99,NGD Studios,111402,2011
0.99,NGD Studios,111402,2011
9.99,Nemesys Games,45410,2011
0.0,Stunlock Studios,6370,2011
0.0,Stunlock Studios,6370,2011
0.0,Stunlock Studios,6370,2011
19.99,Bohemia Interactive,65730,2011
2.99,Fakt Software,202450,2011
2.99,Fakt Software,202450,2011
7.99,Electronic Paradise,10230,2009
6.99,SPLine,10240,2009
6.99,Studio4,10250,2009
6.99,studio4,10260,2010
9.99,Digital Arrow,110400,2011
9.99,Digital Arrow,110400,2011
19.99,Snowblind Studios,32800,2011
19.99,Snowblind Studios,32800,2011
4.99,PomPom,110610,2011
4.99,PomPom,110610,2011
7.99,Team17 Digital Ltd,70640,1995
7.99,Team17 Digital Ltd,70660,2011
14.99,Trendy Entertainment,65800,2011
14.99,Trendy Entertainment,65800,2011
14.99,Trendy Entertainment,65800,2011
14.99,Trendy Entertainment,65800,2011
7.99,Team17 Digital Ltd,70650,2002
7.99,Team17 Digital Ltd,70650,2002
6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56489,2011
9.99,Team17 Digital Ltd,70620,2011
9.99,Team17 Digital Ltd,70620,2011
6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56488,2011
14.99,OVERKILL Software,24240,2011
9.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56493,2011
9.99,MumboJumbo,60350,2011
9.99,MumboJumbo,60350,2011
9.99,MumboJumbo,60350,2011
1.99,Digitalmindsoft,64014,2011
0.99,Fatshark,42147,2011
0.99,Fatshark,42147,2011
0.99,Fatshark,42147,2011
14.99,Kot in Action Creative Artel,96200,2011
14.99,Kot in Action Creative Artel,96200,2011
9.99,id Software,9200,2011
9.99,Robot Entertainment,102600,2011
9.99,Robot Entertainment,102600,2011
9.99,Robot Entertainment,102600,2011
9.99,Mommy's Best Games,111600,2011
9.99,Mommy's Best Games,111600,2011
1.99,Big Sandwich Games,63004,2011
1.99,Big Sandwich Games,63004,2011
1.99,Big Sandwich Games,63004,2011
1.99,Big Sandwich Games,63004,2011
9.99,Capybara Games,61700,2011
9.99,Capybara Games,61700,2011
14.99,Treyarch,42719,2011
19.99,Dovetail Games,65233,2011
2.99,Capybara Games,61710,2011
9.99,"GameConnect,InterWave Studios",17710,2011
9.99,"GameConnect,InterWave Studios",17710,2011
0.99,Obsidian Entertainment,22470,2011
0.99,Obsidian Entertainment,22470,2011
9.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",34343,2011
1.99,Obsidian Entertainment,72840,2011
1.99,Obsidian Entertainment,72840,2011
19.99,Realmforge Studios,200550,2011
19.99,Realmforge Studios,200550,2011
19.99,Realmforge Studios,200550,2011
3.99,Platine Dispositif,92200,2011
3.99,Platine Dispositif,92200,2011
3.99,Platine Dispositif,92210,2011
3.99,Platine Dispositif,92210,2011
3.99,Platine Dispositif,92220,2011
3.99,Platine Dispositif,92220,2011
9.99,Total Eclipse P.C.,111010,2011
9.99,Total Eclipse P.C.,111010,2011
9.99,Total Eclipse P.C.,111010,2011
14.99,Team17 Digital Ltd,70600,2011
9.99,Cyanide Studios,58550,2011
4.99,NeocoreGames,24460,2011
4.99,NeocoreGames,24460,2011
9.99,"WXP Games, LLC",92600,2011
9.99,"WXP Games, LLC",92600,2011
5.99,Zeroscale,98600,2011
5.99,Zeroscale,98600,2011
5.99,Zeroscale,98600,2011
5.99,Zeroscale,98600,2011
5.99,Zeroscale,98600,2011
1.99,Arrowhead Game Studios,73057,2011
1.99,Arrowhead Game Studios,73057,2011
14.99,Codemasters Birmingham,44360,2011
14.99,Codemasters Birmingham,44360,2011
14.99,Codemasters Birmingham,44360,2011
9.99,Supergiant Games,107104,2011
9.99,Supergiant Games,107104,2011
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2011
14.99,Supergiant Games,107100,2011
2.99,Big Sandwich Games,63003,2011
2.99,Big Sandwich Games,63003,2011
2.99,Big Sandwich Games,63003,2011
2.99,Big Sandwich Games,63003,2011
14.99,Ubisoft Montpellier,33460,2011
14.99,Ubisoft Montpellier,33460,2011
9.99,Spiderweb Software,112100,2011
9.99,Spiderweb Software,112100,2011
9.99,Endlessfluff Games,109200,2011
9.99,Endlessfluff Games,109200,2011
9.99,DnS Development,27940,2011
9.99,DnS Development,27940,2011
19.99,Thomson Interactive,65229,2011
3.99,NeoCoreGames,42926,2011
14.99,Treyarch,42722,2011
5.99,Capcom,45790,2011
5.99,Capcom,45791,2011
2.99,2DEngine,287860,2011
2.99,2DEngine,287860,2011
5.99,Capcom,45794,2011
3.99,Capcom,45797,2011
4.99,Capcom,45796,2011
4.99,Capcom,45795,2011
5.99,Capcom,45793,2011
5.99,Capcom,45792,2011
9.99,EasyGameStation,70420,2011
9.99,EasyGameStation,70420,2011
9.99,EasyGameStation,70420,2011
9.99,Streum On Studio,91700,2011
9.99,Streum On Studio,91700,2011
9.99,Streum On Studio,91700,2011
9.99,BattleGoat Studios,73220,2011
19.99,The Sims Studio,47899,2011
9.99,Playdead,48000,2011
9.99,Playdead,48000,2011
6.99,Volition,55115,2011
2.99,Splash Damage,22364,2011
0.99,Splash Damage,22363,2011
0.99,Splash Damage,22361,2011
9.99,TimeGate Studios,97120,2001
9.99,TimeGate Studios,97110,2001
9.99,TimeGate Studios,97130,2004
4.99,GSC Game World,4880,2001
7.99,MC2,46550,2002
4.99,GSC Game World,115220,2003
7.99,Spellbound,46560,2002
4.99,GSC Game World,115210,2003
4.99,GSC Game World,4870,2002
4.99,GSC Game World,115200,2005
4.99,GSC Game World,4890,2006
4.99,Hazardous Software Inc.,109702,2011
19.99,Hazardous Software Inc.,109700,2011
19.99,Hazardous Software Inc.,109700,2011
3.99,NeoCoreGames,42929,2011
9.99,Vanguard Games,102810,2011
9.99,Vanguard Games,102810,2011
9.99,Vanguard Games,102810,2011
14.99,RavenSoft / id Software,2210,2005
9.99,Giants Software,65270,2011
6.99,Krystian Majewski,98100,2011
6.99,Krystian Majewski,98100,2011
6.99,Krystian Majewski,98100,2011
9.99,Bohemia Interactive,65780,2011
9.99,Bohemia Interactive,65780,2011
9.99,Bohemia Interactive,65780,2011
2.99,Zeboyd Games,107300,2011
2.99,Zeboyd Games,107300,2011
1.99,Manic Game Studios,105300,2011
1.99,Manic Game Studios,105300,2011
2.99,Zeboyd Games,107310,2011
2.99,Zeboyd Games,107310,2011
4.99,"Gaslamp Games, Inc.",98800,2011
4.99,"Gaslamp Games, Inc.",98800,2011
4.99,"Gaslamp Games, Inc.",98800,2011
2.99,"Kaos Studios,Digital Extremes",55203,2011
4.99,Headup Games / Crenetic,46540,2011
4.99,Headup Games / Crenetic,46540,2011
9.99,Codemasters Action Studio,44340,2011
9.99,Codemasters Action Studio,44340,2011
19.99,Volition,55110,2011
19.99,Ageod,73190,2011
19.99,Ageod,73190,2011
9.99,Final Form Games,94200,2011
9.99,Final Form Games,94200,2011
19.99,N3V Games,24670,2011
9.99,Michael Brough,102400,2011
9.99,Michael Brough,102400,2011
9.99,Michael Brough,102400,2011
19.99,"Gunnar Games, Inc.",33790,2011
29.99,Just Trains,65224,2011
14.99,Dust Devil Studios Inc.,46850,2010
9.99,Pendulo Studios,58560,2011
2.99,SimBin,44650,2011
9.99,Pendulo Studios,58570,2011
9.99,Ice-Pick Lodge,41740,2011
9.99,Ice-Pick Lodge,41740,2011
9.99,Ice-Pick Lodge,41740,2011
1.99,Arrowhead Game Studios,73033,2011
1.99,Arrowhead Game Studios,73033,2011
1.99,Digitalmindsoft,64005,2011
4.99,Blue Byte,48140,2011
19.99,Straandlooper,94620,2011
19.99,Straandlooper,94620,2011
9.99,Killspace Entertainment,99120,2011
9.99,Alientrap,95300,2011
9.99,Alientrap,95300,2011
9.99,TaleWorlds Entertainment,48720,2011
9.99,TaleWorlds Entertainment,48720,2011
4.99,"Firaxis Games,Aspyr (Mac, Linux)",16866,2011
4.99,"Firaxis Games,Aspyr (Mac, Linux)",99611,2011
9.99,TimeGate Studios,97100,2011
9.99,Power of 2,35480,2011
9.99,Power of 2,35480,2011
9.99,Power of 2,35480,2011
4.99,Colibri Games,96000,2011
4.99,Colibri Games,96000,2011
4.99,Colibri Games,96000,2011
1.99,Big Fat Alien,104200,2011
1.99,Big Fat Alien,104200,2011
4.99,Dead Mage,99400,2011
4.99,Dead Mage,99400,2011
4.99,Dark Energy Digital Ltd.,92000,2011
4.99,Dark Energy Digital Ltd.,92000,2011
4.99,Dark Energy Digital Ltd.,92000,2011
4.99,Dark Energy Digital Ltd.,92000,2011
5.99,State of Play Games,105100,2011
5.99,State of Play Games,105100,2011
5.99,State of Play Games,105100,2011
9.99,Re-Logic,105600,2011
9.99,Re-Logic,105600,2011
9.99,Re-Logic,105600,2011
9.99,Re-Logic,105600,2011
0.0,Splash Damage,22350,2011
0.0,Splash Damage,22350,2011
4.99,BlueGiant Interactive,80010,2011
4.99,BlueGiant Interactive,80010,2011
4.99,BlueGiant Interactive,80010,2011
4.99,Sandswept Studios,92100,2011
4.99,Sandswept Studios,92100,2011
9.99,Stainless Games Ltd,49409,2011
4.99,Obsidian Entertainment,72740,2011
4.99,Obsidian Entertainment,72740,2011
12.99,Microids,46510,2004
12.99,Microids,46500,2002
12.99,Microids,46500,2002
19.99,Stainless Games Ltd,901667,2011
3.99,Colossal Order Ltd.,73013,2011
3.99,SimBin,44670,2011
2.99,Game Distillery s.r.o.,98500,2011
2.99,Game Distillery s.r.o.,98500,2011
9.99,Independent Programmist Group,41680,2011
4.99,Cobra Mobile,104000,2011
4.99,Cobra Mobile,104000,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56484,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56485,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56483,2011
0.99,Paradox Development Studio,42902,2011
1.99,Nemesys Games,45450,2011
1.99,Nemesys Games,45450,2011
9.99,Incinerator Studios,9970,2011
9.99,"Nicalis, Inc.",99700,2011
9.99,"Nicalis, Inc.",99700,2011
9.99,"Nicalis, Inc.",99700,2011
9.99,Zachtronics,92800,2011
9.99,Zachtronics,92800,2011
4.99,"Firaxis Games,Aspyr (Mac, Linux)",99610,2011
7.99,SEGA,71260,2011
7.99,SEGA,71240,2011
7.99,SEGA,71240,2011
7.99,SEGA,71230,2011
7.99,SEGA,71230,2011
19.99,Blue Byte,901249,2011
0.99,Arrowhead Game Studios,73030,2011
0.99,Arrowhead Game Studios,73030,2011
4.99,1C:InoCo,73071,2011
4.99,1C:InoCo,73071,2011
4.99,1C:InoCo,73041,2011
4.99,1C:InoCo,73041,2011
4.99,inner seas,72904,2011
4.99,inner seas,72904,2011
4.99,inner seas,72904,2011
9.99,Blendo Games,55040,2011
9.99,Blendo Games,55040,2011
1.99,Paradox Interactive,42966,2011
9.99,Steel Monkeys,91900,2011
9.99,Steel Monkeys,91900,2011
9.99,Puppygames,93200,2011
9.99,Puppygames,93200,2011
9.99,Puppygames,93200,2011
19.99,Ubisoft Montreal,48190,2011
19.99,Ubisoft Montreal,48190,2011
29.99,Crytek Studios,108800,2011
1.99,Paradox Interactive,42965,2011
9.99,"Trine Studios,G3 Community Patch Team,Mad Vulture Games",65600,2011
19.99,Traveller's Tales,32510,2011
19.99,Traveller's Tales,32510,2011
4.99,Bacon Wrapped Games,91800,2011
4.99,Bacon Wrapped Games,91800,2011
6.99,1C Company,63960,2011
14.99,Treyarch,42716,2011
19.99,Slightly Mad Studios,47920,2011
9.99,Big Sandwich Games,63000,2011
9.99,Big Sandwich Games,63000,2011
9.99,Big Sandwich Games,63000,2011
9.99,Big Sandwich Games,63000,2011
6.99,Gas Powered Games,39190,2002
4.99,Nitro Games,49311,2011
4.99,Obsidian Entertainment,72730,2011
4.99,Obsidian Entertainment,72730,2011
29.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201270,2011
19.99,Colossal Order Ltd.,73010,2011
3.99,"United Independent Entertainment GmbH,Actalogic",92900,2011
9.99,Digitalmindsoft,64000,2011
4.99,Muse Games,49810,2011
4.99,Eggtooth Team,65560,2011
3.99,GSC Game World,4856,2011
9.99,Arrowhead Game Studios,42910,2011
9.99,Arrowhead Game Studios,42910,2011
9.99,Ronimo Games,63500,2010
9.99,Ronimo Games,63500,2010
9.99,Ronimo Games,63500,2010
9.99,Ronimo Games,63500,2010
5.99,DICE,24963,2010
9.99,Paradox Development Studio,25808,2011
4.99,"PopCap Games, Inc.",78000,2010
4.99,"PopCap Games, Inc.",78000,2010
4.99,Two Tribes,38720,2010
4.99,Two Tribes,38720,2010
4.99,Two Tribes,38720,2010
9.99,Vanguard Games,48950,2010
14.99,Blue Byte,48139,2010
4.49,Relentless Software,90400,2010
4.49,Relentless Software,90400,2010
19.99,Criterion Games,47870,2010
9.99,"2K Czech,Feral Interactive (Mac)",50146,2010
0.0,CCP,8500,2003
0.0,CCP,8500,2003
0.0,CCP,8500,2003
0.0,CCP,8500,2003
0.0,CCP,8500,2003
12.99,Dovetail Games,24096,2010
7.49,"Firaxis Games,Aspyr (Mac, Linux)",16867,2010
14.99,DICE,47880,2010
4.99,inner seas,72903,2010
4.99,inner seas,72903,2010
4.99,inner seas,72903,2010
6.99,Giants Software,90210,2010
9.99,TML-Studios,65200,2010
2.99,Double Helix Games,43013,2010
6.99,Artech Studios,9980,2010
4.99,Petroglyph,90500,2010
5.99,Positech Games,41805,2010
5.99,Positech Games,41805,2010
5.99,Positech Games,41805,2010
4.99,Secret Exit Ltd.,61600,2010
4.99,Secret Exit Ltd.,61600,2010
3.99,Double Helix Games,43014,2010
9.99,Team17 Digital Ltd,22670,2010
4.99,inner seas,72902,2010
4.99,inner seas,72902,2010
4.99,inner seas,72902,2010
1.99,Petroglyph,90503,2010
9.99,"2K Czech,Feral Interactive (Mac)",50147,2010
4.99,Double Helix Games,43006,2010
3.99,Double Helix Games,43005,2010
9.99,Soldak Entertainment,23600,2007
9.99,Soldak Entertainment,23600,2007
9.99,Soldak Entertainment,23600,2007
14.99,Hothead Games,18050,2010
14.99,Hothead Games,18050,2010
14.99,Hothead Games,18050,2010
19.99,"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2010
8.99,Bohemia Interactive,65720,2010
8.99,Bohemia Interactive,65720,2010
8.99,Bohemia Interactive,65720,2010
2.99,"Firaxis Games,Aspyr (Mac, Linux)",16860,2010
2.99,"Firaxis Games,Aspyr (Mac, Linux)",16861,2010
4.99,Techland,40380,2010
2.99,"Firaxis Games,Aspyr (Mac, Linux)",16862,2010
29.99,BioWare,47810,2010
8.99,Dovetail Games,24095,2013
2.99,"Firaxis Games,Aspyr (Mac, Linux)",16863,2010
29.99,"Rockstar North,Rockstar Toronto",901583,2010
29.99,"Rockstar North,Rockstar Toronto",901583,2010
1.99,"Arcen Games, LLC",40406,2010
1.99,"Arcen Games, LLC",40406,2010
9.99,Oasis Games,41660,2010
9.99,Oasis Games,41660,2010
9.99,Oasis Games,41660,2010
9.99,Cyanide Studios,58520,2010
9.99,Cyanide Studios,58520,2010
9.99,Giants Software,90200,2010
4.99,Outerlight Ltd.,2450,2010
4.99,inner seas,72900,2010
4.99,inner seas,72900,2010
4.99,inner seas,72900,2010
19.99,Spellbound Studios,39690,2010
4.99,Lunar Giant,63800,2010
4.99,Lunar Giant,63800,2010
4.99,Lunar Giant,63800,2010
4.99,Lunar Giant,63800,2010
19.99,Capcom Vancouver,45740,2010
19.99,Capcom Vancouver,45740,2010
2.99,Over the Top Games,57000,2010
2.99,Over the Top Games,57000,2010
9.99,Animation Arts,40350,2010
0.99,Sonic Boom Games,38922,2010
0.99,Sonic Boom Games,38922,2010
4.99,Gas Powered Games,40135,2010
2.99,2K Czech,67340,2010
9.99,Double Helix Games,43000,2010
2.99,2K Czech,67330,2010
2.99,2K Czech,67350,2010
2.99,2K Czech,67360,2010
9.99,Crystal Dynamics,35130,2010
9.99,Crystal Dynamics,35130,2010
9.99,Gearbox Software,65920,2010
9.99,Gearbox Software,65920,2010
5.99,ImagineEngline,9960,2010
19.99,N3V Games,24650,2010
4.99,Streko Graphics,65500,2004
4.99,Silver Wish Games,8970,2010
7.99,Tripwire Interactive,35417,2010
9.99,Wolfire Games,25010,2005
0.99,GrendelGames,70500,2010
0.99,GrendelGames,70500,2010
0.99,GrendelGames,70500,2010
0.99,GrendelGames,70500,2010
0.99,Sonic Boom Games,38920,2010
0.99,Sonic Boom Games,38920,2010
2.99,SEGA,34285,2010
2.99,SEGA,34285,2010
0.99,Sonic Boom Games,38921,2010
0.99,Sonic Boom Games,38921,2010
4.99,SEGA,34313,2010
2.99,SEGA,34289,2010
2.99,SEGA,34288,2010
2.99,SEGA,34287,2010
4.99,SEGA,34286,2010
4.99,SEGA,34286,2010
9.99,Nitro Games,49300,2010
9.99,bitComposer Games,63110,2010
9.99,Cyan Worlds,63650,2004
9.99,Cyan Worlds,63650,2004
9.99,4sdk,60700,2010
9.99,4sdk,60700,2010
5.99,Cyan Worlds,63600,1993
5.99,Cyan Worlds,63600,1993
7.99,"CINEMAX, s.r.o.",60800,2010
9.99,Kerberos Productions Inc.,42890,2008
5.99,Cyan Worlds,63610,1997
5.99,Cyan Worlds,63610,1997
4.99,Paradox Development Studio,42900,2010
4.99,Zaratustra Productions,33680,2010
9.99,Ubisoft Montreal,33320,2010
9.99,Ubisoft Montreal,33320,2010
9.99,Brawsome,58200,2010
9.99,Brawsome,58200,2010
9.99,Brawsome,58200,2010
0.99,Hidden Path Entertainment,18509,2010
0.99,Hidden Path Entertainment,18509,2010
2.99,Dark Water Studios Ltd,42500,2010
2.99,Dark Water Studios Ltd,42500,2010
9.99,"Apus Software,Three Donkeys LLC",22510,2010
9.99,"The Creative Assembly,Feral Interactive (Mac)",34179,2010
0.99,Hidden Path Entertainment,18520,2010
0.99,Hidden Path Entertainment,18520,2010
0.99,Avalanche Studios,35080,2010
0.99,Avalanche Studios,35080,2010
0.99,Avalanche Studios,35083,2010
0.99,Avalanche Studios,35083,2010
0.99,Avalanche Studios,35090,2010
0.99,Avalanche Studios,35090,2010
0.99,Avalanche Studios,35089,2010
0.99,Avalanche Studios,35089,2010
7.99,City Interactive,34830,2010
0.99,Avalanche Studios,35091,2010
0.99,Avalanche Studios,35091,2010
9.99,4 Head Studios,39650,2006
9.99,4 Head Studios,39650,2006
0.99,Hidden Path Entertainment,18521,2010
0.99,Hidden Path Entertainment,18521,2010
9.99,4 Head Studios,39660,2007
9.99,4 Head Studios,39660,2007
2.99,Doctor Entertainment AB,57200,2010
2.99,Doctor Entertainment AB,57200,2010
9.99,Gogii,47110,2007
9.99,Gogii,47130,2008
9.99,Gogiii,47120,2009
7.49,Rebellion,10697,2010
3.99,NeoCoreGames,24447,2010
3.99,NeoCoreGames,24447,2010
4.99,SoftLab-NSK,46370,2010
4.99,1C Company,46340,2009
4.99,1C Company,46340,2009
3.99,1C Company,46290,2007
4.99,1C Company,46360,2010
4.99,1C Company,46360,2010
3.99,Lesta Studio,46380,2010
1.99,1C Company,46342,2009
1.99,1C Company,46342,2009
5.99,Basilisk Games,25620,2010
5.99,Basilisk Games,25620,2010
3.99,Playrix Entertainment,47000,2008
3.99,Playrix Entertainment,47000,2008
9.99,Valve,300,2010
0.99,Zombie Studios,27330,2010
4.99,Headup Games / Radon Labs,46440,2010
4.99,Cauldron,39670,2003
4.99,Exkee,48150,2010
19.99,TT Games,21130,2010
19.99,TT Games,21130,2010
19.99,Bohemia Interactive,33930,2010
19.99,Bohemia Interactive,33930,2010
19.99,Bohemia Interactive,33930,2010
29.99,Raven Software,42670,2010
8.99,Dovetail Games,24070,2010
5.99,Positech Games,41804,2010
5.99,Positech Games,41804,2010
5.99,Positech Games,41804,2010
