publisher,genres,id,app_name
TimeGate Studios,Strategy,97120,Kohan: Ahriman's Gift
"Capcom U.S.A., Inc",Action,210087,Street Fighter X Tekken: SF Booster Pack 7
Aeonic Entertainment,Action,464640,Action Legion - Soundtrack
Black Shell Media,Casual,683610,SanctuaryRPG: Black Edition - Rogue Potato Collection
Retrific,Racing,338190,Just Get Through
BadDoge,Adventure,486820,Yellow: The Yellow Artifact
Nova Dimension,Casual,713800,Infinite Gateway
Playsaurus,Free to Play,556650,Clicker Heroes: Turkey Auto Clucker
Aerosoft GmbH,Simulation,636131,X-Plane 11 - Add-on: Aerosoft - Airport Oslo
Alternative Software Ltd,Simulation,636460,Rugby League Team Manager 2018
putilin_industries,Casual,756050,Achievement Hunter: Scars
"Akupara Games, Rogue Snail",RPG,538860,Star Vikings Forever - Soundtrack
Sapphire Dragon Productions,Indie,407680,Last Days of Spring Visual Novel
"Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",Adventure,208798,Tomb Raider: JAGD P22G
Degica,Design &amp; Illustration,618661,RPG Maker MV - Medieval Dungeons
505 Games,Adventure,374040,Portal Knights
Time Gap,Casual,553180,Are You Ready?
Saucer Software,Massively Multiplayer,497860,Zezenia Online
Funcom,RPG,217750,Age of Conan: Unchained
UniqueGames,Simulation,553100,Timber! The Logging Experts
The Major Game Company,Indie,444870,Combat Racers
OtakuMaker SARL,Casual,498811,Rescue Lucy - House Escape DLC #2
Substantial,Indie,353340,Dungeon Highway
Paradox Interactive,Simulation,206714,Cities in Motion: Paris
Messhof,Action,94400,Nidhogg
DnS Development,Indie,211280,Primal Fears
Forever Entertainment S. A.,Casual,301190,Frederic: Resurrection of Music
Semicolon;,Free to Play,665890,Jay Fighter: Remastered
Dovetail Games,Simulation,448206,TS Marketplace: Thompson Suburban Coaches Pack 02 Add-On
SimBin,Racing,44670,WTCC 2010 – Expansion Pack for RACE 07
"IKI STUDIOS, LLC",Racing,597720,Stunt Toys
BANDAI NAMCO Entertainment,Massively Multiplayer,739281,DRAGON BALL XENOVERSE 2 - Extra Pack 1
CCP,Action,695741,EVE Online: 3 Months Omega Time
"Humongous Entertainment, Nightdive Studios",Adventure,294680,Putt-Putt® Enters the Race
From Soy Sauce LLC,Adventure,466830,Remnants of a Beautiful Day
Degica,Design &amp; Illustration,268610,RPG Maker VX Ace - High Fantasy: The Deep
Slitherine Ltd.,Strategy,279966,Panzer Corps Grand Campaign '44 West
Siberian Digital,Action,461720,Tank Blast
NGD Studios,Massively Multiplayer,222520,Champions of Regnum
Strategy First,Action,12390,Exodus from the Earth
Alexey Glinskiy,Simulation,526250,GEARGUNS Tank offensive
Harbinger Beard,Casual,436280,Sudoku Quest
Sombrero Way Studio,Early Access,622610,Cult: Fear Inside
Dovetail Games - Flight,Simulation,536548,FSX Steam Edition: Toposim North Africa Add-On
Suspicious Developments,Indie,206190,Gunpoint
Dovetail Games - Trains,Simulation,222541,Train Simulator: First Capital Connect Class 377 EMU Add-On
Black Shell Media,Action,341730,Dustoff Heli Rescue
Degica,Action,349250,Copy Kitty
Libredia,Casual,288610,Kingdom Tales 2
Initiative Games,Indie,676490,Heroes of Civilizations
CottonGame,Indie,491220,Mr. Pumpkin Adventure
Nomad Games,Indie,267788,Talisman - The Blood Moon Expansion
Profenix Studio SRLS,Education,443970,S2ENGINE HD
Stijn Van Cauter,Strategy,531540,Hidden Dimensions 3
Choice of Games,Adventure,700430,The Hero Project: Redemption Season - The YouPower Project
WTFOMGames,Casual,497590,Sapper's bad dream
Deck13,Casual,354680,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business
Plug In Digital,Strategy,551910,Wars Across the World: Austerlitz 1805
Ubisoft,Adventure,324342,Far Cry® 4 – Hurk Deluxe Pack
Degica,Utilities,437560,Game Character Hub: DS Generator Parts
MAGIX Software GmbH,Audio Production,386550,MAGIX Music Maker 2016 Live
Fruitbat Factory,Indie,301920,War of the Human Tanks - ALTeR
Buka Entertainment,Indie,361970,Weather Lord: The Successor's Path
Xiotex Studios Ltd,Indie,426240,Caretaker Sacrifice
Slitherine Ltd.,Simulation,308270,Buzz Aldrin's Space Program Manager
Khaulepi,Indie,654630,Dreamblaster
Sekai Project,Action,532021,Rabi-Ribi - Is the order a DLC?
EvilGames,Action,746760,Outside
Henteko Doujin,Casual,667090,Graze Counter Original Soundtrack
ACID,Adventure,749740,The Upside Down
Hamsters Gaming,Simulation,730410,Music Awards Manager
"ThoughtSTEM, LLC",Adventure,324190,CodeSpells
Sapphire Dragon Productions,Indie,441060,Silver Creek Falls - Chapter 3
BBG Entertainment GmbH,Indie,505451,The Bouldering Comp by Peter Liepa
"KOEI TECMO GAMES CO., LTD.",RPG,743280,"Nights of Azure 2 - Side story, Time Drifts Through the Moonlit Night"
Oneshark,Indie,615150,Twist of Destiny
Phat Phrog Studios,Adventure,576530,ANIMALITY - Animal Pack #2
Chilled Mouse,Simulation,515230,Cleo's Lost Idols
Pixel Federation,Casual,562590,Galactic Junk League
baKno Games,Indie,743570,Neven
Heathen Engineering,Indie,427970,Heathen Engineering's Terran
Neko Entertainment,Indie,259830,Wooden Sen'SeY
Magic Pixel Kft.,Simulation,478032,Zaccaria Pinball - Pinball Champ Table Pack
Pixel by Pixel Studios Inc.,RPG,674250,Resurgence: Earth United
Avekvist,Early Access,699470,Landon
THQ Nordic,Racing,429890,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX
Stitch Media,Indie,639261,Rival Books of Aster - Grimoirum Verum Starter Deck
tinyBuild,Adventure,489140,Mr. Shifty
Rockstar Games,Action,211523,Max Payne 3: Deathmatch Made In Heaven Pack
Deck13,RPG,404200,WARTILE
Restory Studio,Action,671950,The Initial Original Sound Track
Neon Green Pin Games,Indie,644820,"GO AWAY, THERE'S KUMIS OVER THERE! - SOUNDTRACK"
Ubisoft,Casual,222065,Rocksmith - Foo Fighters - Times Likes These
The Tambourine,Indie,527510,The Legions of Rome
Petroglyph,Strategy,90504,Guardians of Graxia: Elves & Dwarves
GAMES FOR HUMANS,Indie,635580,WAVESHAPER: Original Soundtrack
"KOEI TECMO GAMES CO., LTD.",Action,316868,DW8XLCE - SOLDIER & OFFICER UNIFORM SET
Gaijin Entertainment,Simulation,397126,Star Conflict: Dogs of War - Nyx
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,249108,COH 2 - German Skin: (H) Stalingrad Winter Pattern
ArcaneRaise,RPG,604602,Female #1 + Booster Pack
Somber Dawn Studios,Action,659040,Intrusion Protocol
Bohemia Interactive,Action,224580,Arma II: DayZ Mod
YumeHaven,Adventure,537100,Shuffle!
imaginite Ltd,Adventure,476710,MechaGore
Orangepixel,Action,606030,Meganoid
Furion Studios,Action,535240,Landmine Larry
"WB Games, Feral Interactive (Mac)",Adventure,313370,Middle-earth: Shadow of Mordor - Captain of the Watch Character Skin
GuGames Development,Adventure,412270,Stories of Bethem: Full Moon
Dream Catcher Chronicles,Casual,432780,Dream Catcher Chronicles: Manitou
Primitive Studio,Indie,736510,Gold key
SMG Studio,Strategy,312630,OTTTD
WHITEROCK games,Action,703250,AstroShift
Aardman Animations,Adventure,259810,Home Sheep Home 2
Webzen,Free to Play,256230,C9: Premium Package
Skarond,Action,409580,No1Left
"Devolver Digital, Croteam",Action,257510,The Talos Principle
HuniePot,Strategy,348561,HuniePop Official Digital Art Collection
Deep Silver,Adventure,247294,Saints Row IV - Wild West Pack
Ronimo Games,Strategy,204303,Awesomenauts: Official Soundtrack
Silver Goblet Games,Indie,365060,Titanis
Olivier LeClair,Indie,587880,Donation - Level 1
Zero Dollarz,Adventure,337700,SCS deORBIT
Ludomotion,Action,506870,Unexplored
Carmine T. Guida,Action,340350,Quintet
"KISS ltd, Funbox Media Ltd",Indie,338550,Terra Lander
Digital Fusion Inc.,Casual,614770,Beachhead: DESERT WAR
THQ Nordic,Racing,429904,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX
Insel Games Ltd.,Massively Multiplayer,682582,Wild Buster - Collector's DLC
SimBin,Racing,44690,GT Legends
Paleno Games,Action,614900,Devade
Graviteam,Simulation,399860,Steel Armor: Basra 86
Paradox Interactive,Simulation,310050,Cities in Motion 2: Soundtrack
b-alive gmbh,Indie,307900,Wildlife Park 2 - Marine World
RunServer,Strategy,545830,Princess of Tavern Collector's Edition
Soulid Studio,Utilities,257650,Mosaico
VT Publishing,Strategy,705420,Crankies Workshop: Grizzbot Assembly
Genee Network,Sports,296150,G-Ball
Rising Star Games,Adventure,345480,Lumo
Shorebound Studios,Indie,307650,Viktor OST
Pixel Six Games,Indie,736180,EX0: Dark Moon
Random Thoughts Enterainment,Strategy,369370,Crossfire: Dungeons
Curve Digital,Action,209202,Stealth Bastard Deluxe - The Teleporter Chambers
Choice of Games,RPG,742150,Heart of the House
Ezzat Studios,Strategy,391580,Egyptian Senet
"Hassey Enterprises, Inc.",Indie,44200,Galcon Fusion
Absolutist Ltd.,Simulation,403850,Sky To Fly: Faster Than Wind
Andrii Vintsevych,Indie,655170,Telepathy Zero
Igry.ru,Adventure,376560,Big Fish Legend
Trazzy Entertainment,Casual,454460,JiPS
White Dog,Indie,548410,Sleeping Valley - Soundtrack
Ubisoft,Simulation,222059,Rocksmith - Nickelback - Rockstar
Good Vibration Games,Free to Play,468560,Blind Trust
Destructive Creations,Indie,448370,IS Defense
THQ Nordic,RPG,606680,Silver
Phr00t's Software,Indie,259620,3079 -- Block Action RPG
HexWar Games,Strategy,465750,Tank Battle: North Africa
Disney Interactive,Free to Play,357480,Frozen Free Fall: Snowball Fight
AGM PLAYISM,Indie,372511,D4: Special Art Book
Frogwares,RPG,11040,Sherlock Holmes - Nemesis
Ubisoft,Adventure,257370,South Park™: The Stick of Truth™ - Ultimate Fellowship Pack
Edo Create,Indie,661950,FlyingRock: Arena
"Rockin' Android, Rockin Android",Indie,250660,Bunny Must Die! Chelsea and the 7 Devils
Léo-Games,Indie,586340,Lamm
Aeria Games,Adventure,268420,Aura Kingdom
Surprise Attack,Action,368680,Super Mutant Alien Assault
Lavaboots Studios,Action,327860,Salt
Tripwire Interactive,Action,210943,Killing Floor - Community Weapon Pack 2
Black Jacket Studios,Sports,32200,Metal Drift
Team Jolly Roger,Action,498000,Mushroom Crusher Extreme
My.com,Action,616960,Warface - Crysis Male Nanosuit Pack
13AM Games,Action,505480,Runbow Soundtrack
DiP Online,RPG,454540,LuckCatchers
SmashGames,RPG,364420,Roguelands
The Game Creators,Education,410531,AppGameKit - Giant Asset Pack 2
Zen Studios,Strategy,241410,CastleStorm
b-alive gmbh,Free to Play,306180,Wildlife Park 2 - Kitz (fawn)
Emmanuel Salva Cruz,Indie,346480,Crystal Story II - Soundtrack
Spooky Squid Games Inc.,Action,211260,They Bleed Pixels
Toy Temp,Simulation,379530,Fate Tectonics
Afterthought Studios,Casual,457490,"Forgotten, Not Lost - A Kinetic Novel"
Hamsters Gaming,Indie,702190,Hero Rush: Mad King
Carbon Games,Strategy,595770,AirMech Wastelands
Scorpius Games,Casual,514640,TankYou!
Aldorlea Games,Casual,298850,Millennium 5 - The Battle of the Millennium
WINGED SAKURA GAMES,RPG,563670,Winged Sakura: Demon Civil War - Soundtrack
Torii-Games,Adventure,473050,UnderWater Adventure
Homegrown Games - a HRMC Label,Adventure,460940,Father´s Island
Vinci Games,Indie,318690,Cargo 3
Ronimo Games,Indie,230882,Awesomenauts - Kage Genji Skin
CAT IN JAR GAMES,Free to Play,402890,Nyctophilia
"KOEI TECMO GAMES CO., LTD.",Action,658273,WARRIORS ALL-STARS: Plachta-themed costume for Millennia
Fenrir Studios,Adventure,395150,Dark Storm: VR Missions
Kiddy,Simulation,654990,Dude Simulator
"Buff Studio Co.,Ltd.",RPG,385440,Buff Knight Advanced
Wee Free Studio,Strategy,453130,Powargrid
Mousechief,Casual,27400,Dangerous High School Girls in Trouble!™
Heroic Games,RPG,464050,Heroes Must Die
Kajak Games,Adventure,525380,Demon Peak
Turbulon Interactive,Adventure,512700,Duckles: the Jigsaw Witch
Interbellum team,RPG,315930,Bravada
GamersHype Productions,Indie,682630,Box Maze 2 : Agent Cubert
Asmodee Digital,Indie,247000,Talisman: Digital Edition
On5,Action,526920,SQUAKE
"You42, Inc.",Action,742630,Wonky Ship
EuroVideo Medien GmbH,Adventure,404510,Heaven's Hope - Special Edition
Screwfly Studios,Indie,249360,Zafehouse: Diaries
TopWare Interactive,Utilities,405470,Audials One Suite 2016
"Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",Adventure,208801,Tomb Raider: Animal Instinct
BANDAI NAMCO Entertainment,Action,565220,Tales of Berseria™ - Adventure Item Pack 2
"Gag A Maggot Entertainment, LLC.",Indie,384920,ABD: A Beautiful Day
"Adventure Productions, KISS ltd",Indie,378630,Shadows on the Vatican Act II: Wrath
"Konami Digital Entertainment, Inc.",Simulation,523507,Yu-Gi-Oh! ARC-V Gong v. Kit
"NIS America, Inc.",Adventure,477870,Yomawari: Night Alone / 夜廻
Oliver Keppelmüller,Strategy,400470,The Seven Years War (1756-1763)
Rusty Lake,Adventure,532110,Rusty Lake: Roots
Dagestan Technology,Indie,713940,Blaster Cop
KISS ltd,Indie,400380,Tactical Soccer The New Season
Felix Wunderlich,Adventure,477830,Systematic Immunity OST
14Dimension Enterprise,Casual,355380,Perfection of Wisdom
Poppgames,Casual,504260,Happy Pong
Activision,Action,259253,Call of Duty®: Ghosts - Nemesis
Good Shepherd Entertainment,Action,577610,Diluvion - Digital Artbook
Wizards of the Coast LLC,Strategy,213897,Magic 2014 “Hunter’s Strength” Foil Conversion
Io-Interactive A/S,Action,216414,Hitman: Absolution: Bartoli Custom Gun
Ludomotion,Casual,383190,SUMICO - The Numbers Game
Dovetail Games - Trains,Simulation,65231,Train Simulator: Amtrak Acela Express EMU Add-On
THQ Nordic,Simulation,430324,MX vs. ATV Supercross Encore - 2017 Official Supercross Pack
Nefarious Dimensions Inc.,Early Access,344890,ARM PLANETARY PROSPECTORS Asteroid Resource Mining
FrozenPepper S.R.L.,Racing,670500,RC Plane 3
Homewreckers Studio,Early Access,668170,Incline
BANDAI NAMCO Entertainment,Action,236470,PAC-MAN MUSEUM™
Engage Pixel,Indie,527380,Captain Kaon
"BitFinity, Sunken Treasure Games",Indie,354400,Tadpole Treble
Nova Dimension,Adventure,391310,Alien Attack: In Space
Sinister,Action,345710,Damned Nation Reborn
Tiny Horse Games,Action,432620,Mimic Arena
THQ Nordic,Simulation,9850,Codename: Panzers - Cold War
Seattletek,Simulation,369080,Age of Survival
Payload Studios,Action,285920,TerraTech
Thylacine Studios LLC,Indie,710970,Learn (Japanese) Kana The Fun Way!
Dysotek,Simulation,380950,Bocce Revolution
astragon Entertainment GmbH,Strategy,289930,TransOcean: The Shipping Company
Stitch Media,Indie,639260,Rival Books of Aster - Theurgia Goetia Starter Deck
13AM Games,Action,522170,Runbow - Costumes and Music Pack
Bmc Studio,Strategy,475430,Kimulator : Fight for your destiny
HeroCraft,Action,418180,Tempest: Pirate Action RPG
Endless Loop Studios,Strategy,331720,Survivor Squad: Gauntlets
OtakuMaker SARL,Racing,768856,COLOR RETRO RACER : TRIALS MODE *6 Lifes*
VisualArts,Adventure,747290,"Little Busters! - Kud Wafter Theme Song Single ""one's future"""
Shazard G Bansraj,Free to Play,747770,Super Shoot Owl
Super Suite Studios,Action,659630,Tiny Toyfare
Charlie Fleed,Indie,575850,Hartacon Tactics
Paradox Interactive,Strategy,210903,Crusader Kings II: Songs of the Rus
Hi-Rez Studios,Free to Play,695370,Hand of the Gods - Founder's Pack
United Independent Entertainment GmbH,Simulation,446490,Rail Cargo Simulator
Sometimes You,Casual,539440,Citalis
"Humongous Entertainment, Nightdive Studios",Adventure,292300,Spy Fox In: Hold the Mustard
Amaterasu Software,RPG,621150,False Shelter
StarSystemStudios™,Casual,655470,A Goo Adventure
2Play,Indie,257750,Bloody Trapland
"KOEI TECMO GAMES CO., LTD.",RPG,573540,"Atelier Firis - Costume: Resort Vacation, Wonderland / フィリス衣装『リゾートバケーション』『ワンダーランド』"
Paradox Interactive,RPG,73035,Magicka: Final Frontier
Mutated Software,Racing,414760,Blue-Collar Astronaut
Strategy First,Strategy,313280,Graviteam Tactics: Shilovo 1942
Psydra Games LLC,Casual,293880,Dark Scavenger
KISS ltd,Adventure,565323,Pixel Puzzles Ultimate - Puzzle Pack: Santa
FIVE-BN GAMES,Casual,511140,New York Mysteries: The Lantern of Souls
Rockstar Games,Adventure,110800,L.A. Noire
ClickGames,Casual,674800,Tailwind
Sekai Project,Indie,461250,Narcissu 10th Anniversary Anthology Project - A Little Iris
2K,Sports,664430,WWE 2K18
Buka Entertainment,Casual,500220,Weather Lord: Legendary Hero Collector's Edition
United Independent Entertainment GmbH,Simulation,264830,Professional Farmer 2014 - Good Ol’ Times DLC
Gamestorm Ltd,Massively Multiplayer,223410,Perpetuum
Last Life Games,Indie,440800,Trial by Viking
Playboom,Strategy,340070,Battle Ranch: Pigs vs Plants
Edmund McMillen,Action,113200,The Binding of Isaac
Stegalosaurus Game Development,Indie,592813,SUPER ARMY OF TENTACLES 3: OUTFITS COLLECTION
Prism Game Studios Ltd.,Action,317400,Portal Stories: Mel
Good Shepherd Entertainment,Action,446790,Diluvion
Black Shell Media,Action,373750,DinoSystem
Naps Team,Action,447860,Maria the Witch
"XSEED Games, Marvelous USA, Inc.",Action,626560,Fate/EXTELLA - Stay night Model (Nameless)
PixelNAUTS,Indie,282640,LOST ORBIT
Grey Alien Games,Casual,619930,Spring Bonus
Stereo7 Games,Strategy,684420,Steampunk Syndicate 2
Minddesk Software GmbH,Animation &amp; Modeling,454550,Qubicle Voxel Editor
Dovetail Games,Simulation,295197,TS Marketplace: BR Blue-Grey Coaches Pack 01
Rhino Games,Indie,692220,Z69: Original Soundtrack
Second Order,Early Access,661920,Claybook
Endless Loop Studios,Indie,258050,Survivor Squad
Digital Leisure Inc.,Free to Play,260430,The Four Kings Casino and Slots
Ripped Wizards,Action,467790,Crongdor the Barbarian
Cobra Mobile,Indie,104020,Storm in a Teacup
2K,Strategy,549180,Army Men: Toys in Space
BrashMonkey LLC,Animation &amp; Modeling,671190,Pro Motion NG
"Toge Productions, Another Indie",Action,656970,MagiCat
Vyacheslav Notbad,Adventure,582580,Itineris
Unlok,Adventure,379210,Wayward
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Action,282511,Alien: Isolation - Crew Expendable
Game Science,Indie,558100,Art of War: Red Tides
Enjoy Games,Indie,580990,Space Impact Glitch
AEY Inc.,Indie,586470,Casino Noir
Rocket Monster Games,Casual,727200,Santa's Workshop
Robot Entertainment,Action,201804,Orcs Must Die! 2 - Fire and Water Booster Pack
Atriagames,Racing,566990,Russian Car Driver
Dunfan Lu,Indie,717840,Viral
Ara Interactive,Sports,601170,ZiL Truck RallyCross
adamgryu,Casual,464900,Pitfall Planet
Neojac Entertainment Inc.,RPG,623310,Arcfall
Gaijin Games,Action,205063,BIT.TRIP.CORE Soundtrack
